Combination_ID,Combination_Name,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,BKS_Distance,Best_Fitness,Best_Vehicles,Best_Distance,Is_Feasible,Total_Time,Time_To_Best,Num_Improvements,Longest_Stagnation
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC1_2_9,3977.82,13,3157.0,4232.930225765896,15,3256.1001736660733,True,61.31979584693909,61.09636664390564,12,49.58204245567322
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC1_2_10,3631.96,12,2929.0,3762.2147654719333,14,2939.2302855249477,True,60.300849199295044,59.40090370178223,15,18.724376678466797
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC2_2_1,4026.4000000000005,6,3595.0,3417.8722067150115,7,2998.1335146622905,True,62.64431929588318,34.80316400527954,8,27.84108829498291
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC2_2_2,3473.8,5,3158.0,2996.8985556467323,6,2675.8022818274394,True,67.26713752746582,60.50156569480896,15,14.644755125045776
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC2_2_3,3112.5600000000004,4,2882.0,3203.6880068046444,5,2912.4436425496765,True,60.04491949081421,35.26905965805054,7,24.775744915008545
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC2_2_4,3005.1000000000004,3,2835.0,2525.73827794548,4,2338.6465536532223,True,74.31762671470642,70.10412263870239,15,15.371453523635864
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC2_2_5,3054.7000000000003,5,2777.0,3329.699238257232,6,2972.9457484439567,True,65.48722672462463,54.80604410171509,10,37.78569173812866
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC2_2_6,2978.8,5,2708.0,3020.037125527582,5,2745.488295934165,True,65.40821981430054,61.31146836280823,9,25.184067964553833
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC2_2_7,3251.88,4,3011.0,2933.402300486398,5,2666.7293640785433,True,66.33731079101562,19.68876838684082,6,46.64847922325134
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC2_2_8,2592.0,4,2400.0,2854.596349037488,5,2595.0875900340798,True,65.23227572441101,61.587321519851685,8,25.407915353775024
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC2_2_9,2384.6400000000003,4,2208.0,2566.2629837752656,5,2332.966348886605,True,63.980926275253296,42.89964938163757,10,21.08114242553711
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LRC2_2_10,2584.28,3,2438.0,2468.4936255638786,5,2244.08511414898,True,74.85067749023438,33.26512050628662,5,41.58550810813904
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,bar-n200-1,2962.3714285714286,22,1819.0,3476.571428571429,25,2028.0,True,61.251405477523804,18.79732656478882,8,42.45402646064758
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,bar-n200-2,3660.5333333333333,23,2072.0,4366.133333333333,26,2339.0,True,61.322701930999756,25.897889852523804,17,35.42472434043884
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,bar-n200-3,1915.2222222222224,8,1567.0,2146.6666666666665,10,1680.0,True,61.41720509529114,13.427433729171753,9,47.9890456199646
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,bar-n200-4,1180.9032258064517,13,832.0,1363.0645161290322,14,939.0,True,60.15023732185364,57.82977080345154,15,35.650609731674194
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,bar-n200-5,965.8235294117646,5,842.0,1071.764705882353,6,911.0,True,63.289565563201904,26.74460196495056,11,36.544904947280884
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,bar-n200-6,1071.6363636363635,9,842.0,1183.151515151515,10,908.0,True,62.58394432067871,51.0615451335907,11,23.955543994903564
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,bar-n200-7,2448.5142857142855,11,1863.0,2630.0,15,1841.0,True,61.701760053634644,5.726597309112549,7,55.975064516067505
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,ber-n200-1,6394.0,27,3197.0,48034.0,27,3257.0,False,64.8131730556488,42.046452045440674,3,36.87222146987915
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,ber-n200-2,4519.2,12,3228.0,5307.0,15,3538.0,True,60.43546462059021,21.202951192855835,13,39.23243021965027
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,ber-n200-3,1160.0,9,899.0,1322.5806451612902,10,1000.0,True,61.359493255615234,7.316630125045776,7,54.04275441169739
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,ber-n200-4,1244.787878787879,5,1081.0,1354.3636363636365,6,1146.0,True,66.29884243011475,64.26764035224915,16,13.5387282371521
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,ber-n200-5,7379.096774193549,27,3944.0,8780.0,31,4390.0,True,61.44882297515869,41.08265948295593,12,20.36609959602356
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,ber-n200-6,3791.542857142857,9,3016.0,4259.6,11,3241.0,True,61.34461832046509,14.69522738456726,10,46.64926886558533
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,nyc-n200-1,1166.375,7,903.0,1405.25,9,1022.0,True,63.17965269088745,10.075833320617676,6,53.10372495651245
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,nyc-n200-2,1483.9565217391305,8,1101.0,1687.3043478260868,10,1176.0,True,61.809988021850586,14.75166916847229,14,47.05823755264282
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,nyc-n200-3,1291.8181818181818,7,980.0,1492.2272727272727,9,1059.0,True,60.61385941505432,53.404706954956055,13,31.107401609420776
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,nyc-n200-4,1189.0,4,1025.0,1405.2,5,1171.0,True,64.2299735546112,52.81631135940552,16,11.460697650909424
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,nyc-n200-5,1427.0416666666665,5,1181.0,1586.25,6,1269.0,True,60.64148926734924,22.684814453125,9,37.956622838974
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,poa-n200-1,4263.878787878788,25,2426.0,5011.242424242425,28,2711.0,True,60.900978088378906,59.73159432411194,20,18.80429744720459
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,poa-n200-2,3200.891891891892,12,2417.0,3731.3513513513517,15,2655.0,True,61.743115186691284,12.048960447311401,10,49.694037199020386
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,poa-n200-3,2907.0000000000005,21,1836.0,3372.833333333333,23,2058.0,True,60.58641815185547,30.777781009674072,15,29.808551788330078
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,poa-n200-4,1526.4375,10,1163.0,1780.625,12,1295.0,True,61.703118324279785,13.37483835220337,11,48.328213930130005
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,poa-n200-5,3374.5454545454545,15,2320.0,4068.181818181818,17,2685.0,True,60.58017826080322,16.796701431274414,11,43.78338694572449
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,poa-n200-6,5549.885714285714,27,3133.0,6512.4,32,3402.0,True,60.78162097930908,33.006606578826904,13,27.774922609329224
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,poa-n200-7,3300.0,10,2550.0,3866.4411764705883,13,2797.0,True,61.63459849357605,15.385857105255127,12,46.248650789260864
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC1_2_1,3786.9999999999995,20,2705.0,3786.3948728626624,20,2704.567766330473,True,68.094322681427,43.4760000705719,7,28.494093656539917
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC1_2_2,3815.7,19,2765.0,3963.2001305065264,20,2830.8572360760904,True,72.68771505355835,31.857516527175903,8,40.83011817932129
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC1_2_3,4191.52,17,3128.0,4231.260541238325,20,3022.328958027375,True,63.47855067253113,41.88218808174133,11,21.596291542053223
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LC1_2_4,3608.6200000000003,17,2693.0,3811.3611584596156,18,2802.471440043835,True,68.73430395126343,62.25377678871155,8,17.40143346786499
