Combination_ID,Combination_Name,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,BKS_Distance,Best_Fitness,Best_Vehicles,Best_Distance,Is_Feasible,Total_Time,Time_To_Best,Num_Improvements,Longest_Stagnation
combo_0,Baseline_Short,1,1,0,1,lc101,1160.6,10,829.0,1160.511613719967,10,828.9368669428337,True,60.73628544807434,1.4735634326934814,3,59.262667179107666
combo_0,Baseline_Short,1,1,0,1,lc102,1160.6,10,829.0,1160.511613719967,10,828.9368669428337,True,60.518017292022705,3.309109687805176,5,57.208823680877686
combo_0,Baseline_Short,1,1,0,1,lc103,1407.6,9,1035.0,1159.0105788377905,10,827.8646991698504,True,60.84596490859985,6.17423152923584,7,54.67166042327881
combo_0,Baseline_Short,1,1,0,1,lc104,1169.6,9,860.0,1146.0399771180337,10,818.5999836557384,True,61.10840320587158,48.61867880821228,11,37.955201387405396
combo_0,Baseline_Short,1,1,0,1,lc105,1160.6,10,829.0,1160.511613719967,10,828.9368669428337,True,60.35707473754883,3.217975378036499,6,57.13901090621948
combo_0,Baseline_Short,1,1,0,1,lc106,1160.6,10,829.0,1160.511613719967,10,828.9368669428337,True,60.745357036590576,2.78261137008667,4,57.962565660476685
combo_0,Baseline_Short,1,1,0,1,lc107,1160.6,10,829.0,1160.511613719967,10,828.9368669428337,True,60.339274406433105,2.2805144786834717,4,58.05862593650818
combo_0,Baseline_Short,1,1,0,1,lc108,1156.3999999999999,10,826.0,1157.0148873174505,10,826.4392052267505,True,60.30547785758972,9.82058334350586,11,50.4847891330719
combo_0,Baseline_Short,1,1,0,1,lc109,1361.36,9,1001.0,1158.943258572759,10,827.8166132662566,True,61.130619525909424,8.207085371017456,8,52.92342662811279
combo_0,Baseline_Short,1,1,0,1,lc201,663.0400000000001,3,592.0,662.5433434720816,3,591.5565566715013,True,60.77888011932373,2.391947031021118,1,58.38684844970703
combo_0,Baseline_Short,1,1,0,1,lc202,663.0400000000001,3,592.0,662.5433434720816,3,591.5565566715013,True,62.56513261795044,2.0352866649627686,2,60.529770851135254
combo_0,Baseline_Short,1,1,0,1,lc203,661.9200000000001,3,591.0,662.1142559143073,3,591.1734427806314,True,62.286149978637695,3.7613892555236816,4,58.52468657493591
combo_0,Baseline_Short,1,1,0,1,lc204,661.9200000000001,3,591.0,715.4066864228785,3,638.7559700204272,True,67.04992151260376,48.17971968650818,4,30.965184688568115
combo_0,Baseline_Short,1,1,0,1,lc205,659.6800000000001,3,589.0,659.5410781718344,3,588.8759626534236,True,60.44990873336792,2.792323589324951,3,57.65750503540039
combo_0,Baseline_Short,1,1,0,1,lc206,658.5600000000001,3,588.0,659.1119906140601,3,588.4928487625536,True,62.484211444854736,2.8224616050720215,3,59.661688804626465
combo_0,Baseline_Short,1,1,0,1,lc207,658.5600000000001,3,588.0,658.880679997358,3,588.2863214262125,True,63.43668985366821,6.176949501037598,6,57.259653091430664
combo_0,Baseline_Short,1,1,0,1,lc208,658.5600000000001,3,588.0,658.922656736287,3,588.323800657399,True,61.99690508842468,38.6746346950531,9,30.384710788726807
combo_0,Baseline_Short,1,1,0,1,lr101,2905.76,19,1651.0,2905.4066616450796,19,1650.799239571068,True,60.47049117088318,3.632235288619995,5,56.83737540245056
combo_0,Baseline_Short,1,1,0,1,lr102,2499.84,17,1488.0,2499.1183270546653,17,1487.570432770634,True,60.511250019073486,5.997978925704956,9,54.51318144798279
combo_0,Baseline_Short,1,1,0,1,lr103,1965.3600000000001,13,1293.0,1964.8667755364581,13,1292.675510221354,True,60.73035907745361,60.7300751209259,10,37.26434588432312
combo_0,Baseline_Short,1,1,0,1,lr104,1377.6799999999998,9,1013.0,1485.4715233027428,10,1061.0510880733877,True,60.93448829650879,40.808329343795776,7,35.888307094573975
combo_0,Baseline_Short,1,1,0,1,lr105,2148.12,14,1377.0,2242.0728803589413,15,1401.2955502243383,True,60.9228892326355,57.35236096382141,7,27.363348722457886
combo_0,Baseline_Short,1,1,0,1,lr106,1854.44,12,1253.0,1853.8726483175187,12,1252.6166542685937,True,60.95758628845215,4.376050710678101,8,56.58141112327576
combo_0,Baseline_Short,1,1,0,1,lr107,1555.3999999999999,10,1111.0,1555.8384463562165,10,1111.3131759687262,True,60.8508939743042,57.24968647956848,10,21.52483057975769
combo_0,Baseline_Short,1,1,0,1,lr108,1317.84,9,969.0,1317.7937858608357,9,968.9660190153205,True,60.175684452056885,21.781277179718018,10,38.39432144165039
combo_0,Baseline_Short,1,1,0,1,lr109,1740.96,11,1209.0,1803.9620941061094,12,1218.8933068284523,True,60.52488040924072,26.403443813323975,11,34.12132382392883
combo_0,Baseline_Short,1,1,0,1,lr110,1622.6,10,1159.0,1824.053331783638,12,1232.468467421377,True,60.87481927871704,36.515873193740845,13,24.35881495475769
combo_0,Baseline_Short,1,1,0,1,lr111,1552.6,10,1109.0,1629.3827675382936,11,1131.5158107904817,True,60.418203592300415,52.05465030670166,16,19.175116539001465
combo_0,Baseline_Short,1,1,0,1,lr112,1365.4399999999998,9,1004.0,1437.9659994686629,10,1027.118571049045,True,60.949079513549805,52.15924048423767,15,19.476325035095215
