Combination_ID,Combination_Name,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,BKS_Distance,Best_Fitness,Best_Vehicles,Best_Distance,Is_Feasible,Total_Time,Time_To_Best,Num_Improvements,Longest_Stagnation
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC1_4_1,10012.8,40,7152.0,10767.763785597093,42,7582.932243378235,True,61.73748970031738,42.76818919181824,19,18.969149351119995
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC1_4_2,11051.039999999999,38,8008.0,11461.272941083607,42,8071.31897259409,True,60.445637702941895,53.381242752075195,24,7.064226388931274
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC1_4_3,11454.960000000001,32,8678.0,11896.628900565129,40,8497.592071832236,True,61.836485147476196,59.43753504753113,27,8.359134435653687
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC1_4_4,,,,10265.211663921604,34,7660.605719344479,True,60.13036012649536,57.42704439163208,35,6.209417343139648
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC1_4_5,10010.0,40,7150.0,11250.831268718546,42,7923.120611773625,True,60.43539094924927,59.85539245605469,32,13.485913515090942
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC1_4_6,10015.599999999999,40,7154.0,11340.146600888764,43,7930.172448173961,True,60.40881419181824,57.41540026664734,26,5.395441293716431
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC1_4_7,10008.599999999999,40,7149.0,11797.311324600742,43,8249.868059161357,True,62.83374905586243,50.727229595184326,31,12.106346845626831
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC1_4_8,11460.9,38,8305.0,12252.47466339262,44,8508.66296068932,True,62.475810289382935,61.41244459152222,26,10.30296778678894
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC1_4_9,10133.359999999999,36,7451.0,12280.01033010326,41,8709.227184470397,True,60.85124063491821,55.45005393028259,24,9.170416831970215
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC1_4_10,10519.0,34,7850.0,12380.424031153738,41,8780.442575286339,True,60.72657656669617,59.27156138420105,21,17.674203395843506
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC2_4_1,4609.92,12,4116.0,4987.7409290208925,13,4413.930025682206,True,61.228245973587036,61.22789120674133,11,12.216121196746826
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC2_4_2,4641.280000000001,12,4144.0,5613.953737998603,14,4924.520822805792,True,61.66008377075195,61.65916132926941,13,15.906985759735107
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC2_4_3,4929.120000000001,12,4401.0,6066.456374713083,15,5275.179456272247,True,67.8522355556488,66.68345069885254,14,9.568547248840332
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC2_4_4,,,,7065.780161558835,15,6144.156662225075,True,71.62104511260986,60.05579924583435,15,31.165382862091064
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC2_4_5,4514.72,12,4031.0,5557.547808381267,15,4832.650268157624,True,64.40045499801636,57.173901319503784,16,12.436049461364746
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC2_4_6,4368.0,12,3900.0,5793.045630000832,16,4994.004853448993,True,66.597984790802,61.80059480667114,15,12.217518329620361
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC2_4_7,4438.56,12,3963.0,5834.584997498732,14,5118.057015349765,True,64.28344655036926,59.660991191864014,14,17.235417366027832
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC2_4_8,4305.280000000001,12,3844.0,5525.4005149812765,15,4804.696099983719,True,62.554835081100464,60.407384157180786,18,8.187708616256714
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC2_4_9,4691.68,12,4189.0,6347.202332975171,16,5471.726149116527,True,63.25638675689697,59.12911558151245,11,10.587629795074463
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LC2_4_10,4287.360000000001,12,3828.0,5557.6645308746,14,4875.144325328596,True,61.39425706863403,54.30192685127258,14,7.970731258392334
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR1_4_1,14895.999999999998,40,10640.0,17265.876113148577,46,11825.94254325245,True,61.671175718307495,52.8726589679718,25,8.79836130142212
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR1_4_2,14313.0,30,11010.0,14970.153572996789,39,10769.89465683222,True,62.342910289764404,33.32551836967468,18,29.01722550392151
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR1_4_3,11278.9,22,9245.0,11771.852295286486,32,8918.06992067158,True,63.35024976730347,60.760361671447754,30,5.349935531616211
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR1_4_4,8059.2,15,7008.0,9226.061213893276,23,7500.862775522989,True,61.05919408798218,56.073076009750366,23,6.179543972015381
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR1_4_5,14558.720000000001,28,11374.0,14768.405670391418,39,10624.752280857134,True,60.78325915336609,55.82448673248291,22,14.069373369216919
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR1_4_6,13940.82,23,11334.0,13697.510002603885,37,9998.18248365247,True,62.49360203742981,61.22051763534546,23,10.387996673583984
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR1_4_7,10236.5,18,8675.0,10818.455237963783,28,8451.918154659204,True,64.88557434082031,57.90572762489319,19,9.552510261535645
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR1_4_8,6966.449999999999,13,6165.0,8800.694130203625,23,7155.035878214329,True,60.94342255592346,57.15801215171814,19,7.139346361160278
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR1_4_9,12225.16,24,9859.0,13908.922751485008,34,10379.79309812314,True,61.356160402297974,54.42665648460388,25,6.929369211196899
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR1_4_10,9831.6,20,8193.0,11228.038727584393,27,8840.975376050703,True,60.951645612716675,59.20087289810181,20,10.53284239768982
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR2_4_1,10505.16,8,9727.0,11960.483405324912,12,10679.003040468671,True,62.79918098449707,55.65078592300415,8,19.657039642333984
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR2_4_2,10063.35,7,9405.0,10417.890310222421,11,9385.486765966145,True,77.30034494400024,67.69851303100586,12,18.175780534744263
combo_0,LS_Set2_50_50_OneShot,1,1,0,8,LR2_4_3,10685.85,5,10177.0,9295.775847282863,10,8450.705315711693,True,77.91611576080322,77.91584491729736,11,24.535531997680664
