Instance,Initialization,Mean_Initial_Fitness,Mean_Final_Fitness,Mean_Improvement_%,Std_Final_Fitness,Mean_Iterations,Mean_Time_Seconds,Mean_Acceptance_Rate,Mean_Num_Routes
poa-n100-1,greedy,3897.882352941176,3549.0117647058823,8.950259567789452,109.94299183343708,200.0,0.41181976795196534,0.05500000000000001,17.0
poa-n100-2,random,50687.341250000005,17634.579999999998,64.79858026439746,1473.5618275457598,200.0,0.5108216762542724,0.22549999999999998,16.0
poa-n100-2,greedy,15655.6,14805.720000000001,5.4286006285290895,624.2246531498095,200.0,0.545717453956604,0.019,16.0
poa-n100-3,random,29926.45,7386.475789473683,74.96520426819558,4252.072802596081,200.0,0.47962026596069335,0.24499999999999997,19.0
poa-n100-3,greedy,2532.715789473684,2368.3263157894735,6.489188528786625,51.34934287652001,200.0,0.4336679458618164,0.0455,19.0
poa-n100-4,random,60995.00631578946,2860.1894736842105,95.29069566964561,131.26151014033525,200.0,0.47579691410064695,0.23900000000000002,19.0
poa-n100-4,greedy,2965.631578947368,2726.442105263158,8.065380588141343,79.22110508131462,200.0,0.4965111255645752,0.05449999999999999,19.0
poa-n100-5,random,32924.644705882354,1281.7176470588236,96.0857921165344,91.1650535546346,200.0,0.5165268421173096,0.2225,17.0
poa-n100-5,greedy,1164.705882352941,1074.070588235294,7.781818181818179,28.869121205356258,200.0,0.663996696472168,0.033,17.0
poa-n100-6,random,15009.655555555553,806.5944444444445,94.5739691580649,36.6731648282299,200.0,0.6695796012878418,0.25050000000000006,18.0
poa-n100-6,greedy,887.3333333333334,797.3777777777777,10.137741046831954,12.249081598226041,200.0,0.9358970880508423,0.0865,18.0
poa-n100-7,random,29667.5005882353,1366.9588235294118,95.3715674325666,54.06366905250405,200.0,0.6148460388183594,0.253,17.0
poa-n100-7,greedy,1237.941176470588,1208.1764705882354,2.4043715846994487,36.69439865611051,200.0,1.0004185438156128,0.01,17.0
