Instance,Initialization,Mean_Initial_Fitness,Mean_Final_Fitness,Mean_Improvement_%,Std_Final_Fitness,Mean_Iterations,Mean_Time_Seconds,Mean_Acceptance_Rate,Mean_Num_Routes
lc101,random,54518.82597401795,1226.6144462253303,97.7516251265351,109.97102691556361,200.0,0.2971312999725342,0.20400000000000001,25.0
lc101,greedy,1160.5116137199673,1160.5116137199673,0.0,0.0,200.0,0.25573689937591554,0.0,25.0
lc102,random,49393.9639827383,1183.7249945457677,97.60143689064898,69.6401424774009,200.0,0.2865576982498169,0.2205,25.0
lc102,greedy,1266.3615727865304,1160.5116137199673,8.358588995530578,0.0,200.0,0.2971940994262695,0.0095,25.0
lc103,random,41773.943756928245,1390.57381393538,96.66444443789536,181.75424868217374,200.0,0.27959256172180175,0.24999999999999994,25.0
lc103,greedy,1608.1874569686947,1228.9149870529045,23.588062016813105,106.78074735228365,200.0,0.26752338409423826,0.033999999999999996,25.0
lc104,random,34854.8120870799,1346.4458645145464,96.110748553337,106.36869553750313,200.0,0.26685347557067873,0.27749999999999997,25.0
lc104,greedy,1780.336850557688,1557.2824594966903,12.528730984351423,3.6796399276962446,200.0,0.2665642976760864,0.0595,25.0
lc105,random,52266.66417724908,1185.9015684589883,97.72739794856803,53.04477146991759,200.0,0.2901982307434082,0.2125,25.0
lc105,greedy,1160.5116137199673,1160.5116137199673,0.0,0.0,200.0,0.2399057626724243,0.0,25.0
lc106,random,51276.3271026537,1187.5904038255635,97.67813049737512,54.15758021119196,200.0,0.2937344551086426,0.22000000000000003,25.0
lc106,greedy,1721.9445248126717,1225.0034791391868,28.85929473991312,79.02324095586644,200.0,0.27200515270233155,0.052500000000000005,25.0
lc107,random,50846.00750105017,1218.9852646681404,97.59748158859725,120.70682297139234,200.0,0.2676229953765869,0.2325,25.0
lc107,greedy,1194.1274808791254,1160.5116137199673,2.815098697369387,0.0,200.0,0.2550592184066772,0.004999999999999999,25.0
lc108,random,49229.76988277386,1309.4639840402679,97.33839802054052,141.6719530563643,200.0,0.2574639081954956,0.233,25.0
lc108,greedy,1198.0296856839925,1157.0148873174508,3.423521040976971,0.0,200.0,0.27323064804077146,0.022,25.0
lc109,random,46528.16844663358,1385.873508235788,97.00764618263547,77.50923713968476,200.0,0.3015169858932495,0.2485,25.0
lc109,greedy,1622.8722412689024,1262.4169681146175,22.21094575334222,70.95723092861331,200.0,0.2839787721633911,0.065,25.0
lc201,random,46780.82613790344,662.5433434720817,98.58113285462002,0.0,200.0,0.46072075366973875,0.1525,25.0
lc201,greedy,662.5433434720817,662.5433434720817,0.0,0.0,200.0,1.148909831047058,0.0,25.0
lc202,random,41321.03465324029,675.6498582508736,98.35790550475183,39.31954433637601,200.0,0.4483603239059448,0.182,25.0
lc202,greedy,1813.17547860302,662.5433434720817,63.45101426058445,0.0,200.0,0.5203547239303589,0.1265,25.0
lc203,random,35284.76487777504,749.7659992265519,97.84620178429336,77.44237564486284,200.0,0.3581253528594971,0.20750000000000002,25.0
lc203,greedy,953.8055157167452,708.9579375109364,25.3845170200976,20.87464048384166,200.0,1.0762506484985352,0.051500000000000004,25.0
lc204,random,27968.9605819439,899.2312365295141,96.74414820090138,160.5962511230428,200.0,0.31328394412994387,0.22550000000000003,25.0
lc204,greedy,990.3492620133256,755.8146166803699,23.630785517283663,24.942693811569193,200.0,0.7432425022125244,0.10300000000000001,25.0
lc205,random,45669.125632472394,739.377801696274,98.37889868825573,61.04508933294337,200.0,0.3989842891693115,0.18150000000000002,25.0
lc205,greedy,815.1263996238267,681.3921586174133,16.405036713348533,26.761998710087596,200.0,0.8806607961654663,0.0295,25.0
lc206,random,42089.542179157936,709.5291159286573,98.2994704095248,77.45425782369486,200.0,0.39457049369812014,0.2205,25.0
lc206,greedy,1008.4488760558013,676.244876273135,32.88172207010297,25.937282177241922,200.0,0.7841191053390503,0.0725,25.0
lc207,random,41768.59732842599,703.9975263805833,98.29480922061305,98.40123256929729,200.0,0.4019686937332153,0.18849999999999997,25.0
lc207,greedy,817.8415236998962,669.5253066525013,17.970493090631575,0.0,200.0,1.027276587486267,0.03450000000000001,25.0
lc208,random,41761.57759958882,698.4905217363261,98.32340747826171,70.37647913874558,200.0,0.46885881423950193,0.182,25.0
lc208,greedy,826.9538598928518,666.2203702970725,19.435684148624862,1.1368683772161603e-13,200.0,1.0405705451965332,0.034999999999999996,25.0
lr101,random,50111.96029500133,5364.306356524527,89.24615426586689,4463.333342705656,200.0,0.23695764541625977,0.14700000000000002,25.0
lr101,greedy,3431.187952918367,3115.452804355536,9.20325527326882,76.15614945802463,200.0,0.22167637348175048,0.0435,25.0
lr102,random,50927.41015655998,2897.7612701997646,94.30941626818544,123.58879857910146,200.0,0.22648310661315918,0.19949999999999998,25.0
lr102,greedy,3062.9937529287918,2722.3356312957794,11.120956163384681,27.357965231713404,200.0,0.22387344837188722,0.08049999999999999,25.0
lr103,random,43074.78300834393,2369.2162912005065,94.49615983956372,132.80316952613555,200.0,0.24560222625732422,0.20600000000000002,25.0
lr103,greedy,3098.4029251669836,2228.1148103064197,28.09531605162033,166.8221838179805,200.0,0.22689368724822997,0.11950000000000001,25.0
lr104,random,37788.81795303715,1751.0051092143294,95.3375996602514,131.0609101518704,200.0,0.24892477989196776,0.23699999999999996,25.0
lr104,greedy,2017.0791962177705,1759.0604306801301,12.791520112302754,51.842678223520736,200.0,0.23940606117248536,0.08149999999999999,25.0
lr105,random,48524.68975436276,2616.008953248685,94.61546622214203,216.70356629751006,200.0,0.284543776512146,0.183,25.0
lr105,greedy,2905.3636007647865,2469.1300392404273,15.012807509369518,53.37210420397955,200.0,0.24123742580413818,0.071,25.0
lr106,random,44234.75463769929,2168.146911340414,95.09725377036764,120.48479643728956,200.0,0.2628620147705078,0.20549999999999996,25.0
lr106,greedy,2703.420987527435,2035.4598041410777,24.70919575411975,79.97193708005292,200.0,0.23670401573181152,0.11099999999999999,25.0
lr107,random,42496.95494474511,1898.9009000218061,95.52382972383388,117.76623482896787,200.0,0.2651347637176514,0.2365,25.0
lr107,greedy,2418.721715269921,1820.6700182491895,24.725961293146007,70.47097608619892,200.0,0.24361176490783693,0.1165,25.0
lr108,random,34375.86489144226,1603.0607214597885,95.31726672756689,131.3237881435583,200.0,0.28011231422424315,0.24699999999999997,25.0
lr108,greedy,1961.1970494977736,1485.6978043754957,24.244988161545464,81.54307747655699,200.0,0.2508182764053345,0.1125,25.0
lr109,random,47702.545532617085,2123.069382805224,95.54290702753066,140.29336566222395,200.0,0.26125714778900144,0.21400000000000002,25.0
lr109,greedy,2757.7226644219986,2208.4094570263287,19.914478812059553,129.13617418982227,200.0,0.2357921600341797,0.10899999999999999,25.0
lr110,random,42684.924457324545,2070.8139475329654,95.14146897932815,69.61509989358707,200.0,0.2647850513458252,0.23000000000000004,25.0
lr110,greedy,2131.388227001617,1958.3102353360282,8.120299778282435,9.280121883983362,200.0,0.24692211151123047,0.067,25.0
lr111,random,44218.360020350854,1938.1068780929404,95.61279127823624,129.24721603098035,200.0,0.2579497337341309,0.21550000000000002,25.0
lr111,greedy,2268.810238591947,1846.7453905622435,18.58827967706766,53.64574760337079,200.0,0.26127989292144777,0.091,25.0
lr112,random,38542.92448894916,1751.8467326979612,95.45201497916533,133.09101246992293,200.0,0.26559369564056395,0.2505,25.0
lr112,greedy,2065.482700960087,1799.7713053305138,12.8456477536388,124.54839027015244,200.0,0.26833014488220214,0.09999999999999999,25.0
lr201,random,37130.64524032789,1697.475253489533,95.40985170259947,71.1689472012924,200.0,0.31378772258758547,0.196,25.0
lr201,greedy,2359.029596930841,1745.409612821833,25.978643435553654,88.65975198529269,200.0,0.3255699634552002,0.14150000000000001,25.0
lr202,random,30367.052034666394,1736.9134607685526,94.23947586657066,123.25439567979696,200.0,0.3288487434387207,0.23500000000000001,25.0
lr202,greedy,2193.608063115084,1615.360477925195,26.3170860516803,39.29322485575338,200.0,0.3453721284866333,0.1545,25.0
lr203,random,25154.02213087587,1373.0406551207984,94.40626218482734,141.8098747892836,200.0,0.3635298013687134,0.24900000000000003,25.0
lr203,greedy,1864.8763633746464,1401.1427009556473,24.849911517074784,75.82532419386503,200.0,0.388642406463623,0.14650000000000002,25.0
lr204,random,19842.2208921821,1302.9390600992328,93.35382645281524,64.0492885971288,200.0,0.296893572807312,0.2605,25.0
lr204,greedy,1647.3950553586815,1199.1609803434446,27.201864179241277,40.12669603313602,200.0,0.3082756280899048,0.1825,25.0
lr205,random,33633.478713629156,1551.5582772079392,95.36143547095463,144.4807998430688,200.0,0.32253830432891845,0.2145,25.0
lr205,greedy,2123.4310452442637,1481.4255223094244,30.234519130042173,121.72837327225649,200.0,0.36952695846557615,0.2065,25.0
lr206,random,25709.75661603113,1333.7210817144776,94.77182706237791,141.27906547836255,200.0,0.3302805423736572,0.26149999999999995,25.0
lr206,greedy,2013.946781742632,1507.0937372660007,25.17880733907769,77.14228459238817,200.0,0.34088709354400637,0.1545,25.0
lr207,random,22983.83860023355,1379.00313690131,93.9067513828602,93.34493269580858,200.0,0.3819761037826538,0.26999999999999996,25.0
lr207,greedy,1821.4184467450548,1375.4468903647905,24.48394342817511,48.44702365950635,200.0,0.3068101406097412,0.16849999999999998,25.0
lr208,random,20034.820221364473,1116.1074970649286,94.3876663453764,73.37796519476767,200.0,0.3828157424926758,0.2475,25.0
lr208,greedy,1341.7351486906537,1109.9545751284697,17.267355247875305,38.06194705756271,200.0,0.3205829620361328,0.159,25.0
lr209,random,29105.662955222284,1355.6078501442475,95.32065316932483,111.7640769647791,200.0,0.35103788375854494,0.22549999999999998,25.0
lr209,greedy,1805.070027037077,1348.371117055501,25.216577274874968,63.850763780962964,200.0,0.3242915868759155,0.1365,25.0
lr210,random,30678.472400741313,1456.5586940217258,95.24862921599909,136.0809082951774,200.0,0.3293116807937622,0.23499999999999996,25.0
lr210,greedy,2240.5961618050173,1489.8187095885319,33.444321934511926,119.4011174633312,200.0,0.3042921543121338,0.20149999999999996,25.0
lr211,random,23285.815676652208,1240.9017235984338,94.57091673908201,87.80813049612493,200.0,0.3122795581817627,0.2365,25.0
lr211,greedy,1477.191646596583,1258.4980398917035,14.809008631205097,64.78199437685238,200.0,0.5887275457382202,0.1155,25.0
lrc101,random,66551.76142050399,3204.3902889122523,95.17931648282955,179.21864401843914,200.0,0.24912550449371337,0.193,25.0
