Combination_ID,Combination_Name,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,BKS_Distance,Avg_Fitness,Std_Fitness,Avg_Vehicles,Std_Vehicles,Avg_Distance,Std_Distance,Feasibility_Rate,Avg_Total_Time,Std_Total_Time,Avg_Time_To_Best,Std_Time_To_Best,Avg_Num_Improvements,Std_Num_Improvements,Avg_Longest_Stagnation,Std_Longest_Stagnation
combo_0,Baseline_Short,1,1,0,1,lr206,1043.8400000000001,3,932.0,1152.744662883926,26.45357407929811,3.6666666666666665,0.4714045207910317,1005.2076832500808,8.610913820965184,1.0,63.70557697614034,2.9399679662634743,50.95581595102946,9.116806895371912,7.0,1.632993161855452,24.307536045710247,6.1652812966746655
combo_0,Baseline_Short,1,1,0,1,lr207,975.24,2,903.0,1156.117300909638,31.98966231118465,3.0,0.0,1032.247590097891,28.562198492129184,1.0,67.38092239697774,1.3137194505509868,36.1237538655599,10.052151188771662,6.333333333333333,2.357022603955158,31.521129608154297,10.621478959783026
combo_0,Baseline_Short,1,1,0,1,lr208,793.8000000000001,2,735.0,864.5354896815052,3.3124565489946503,2.0,0.0,800.4958237791715,3.0670893972172597,1.0,63.34532984097799,1.3604848838697052,24.682422081629436,15.9602144430074,4.333333333333333,1.699673171197595,38.66282677650452,15.584334872146483
combo_0,Baseline_Short,1,1,0,1,lr209,1042.72,3,931.0,1229.3980318540428,76.89622079403256,3.6666666666666665,0.4714045207910317,1071.3621650971847,50.655875898500284,1.0,61.30483285586039,1.1368293415675361,28.25275953610738,5.553319297889246,9.666666666666666,1.247219128924647,33.05199392636617,6.5907893469501015
combo_0,Baseline_Short,1,1,0,1,lr210,1079.68,3,964.0,1177.4606711306103,38.03056752837549,3.0,0.0,1051.3041706523306,33.95586386462095,1.0,64.05513000488281,2.429353913447584,52.74471243222555,13.84963750960087,6.666666666666667,3.0912061651652345,35.197423219680786,14.7006472080578
combo_0,Baseline_Short,1,1,0,1,lr211,984.96,2,912.0,1049.6730077470133,15.743613579276365,3.0,0.0,937.2080426312618,14.056797838639671,1.0,65.18338259061177,2.998210675583346,38.45121463139852,12.638037336149438,7.0,1.632993161855452,36.451558351516724,4.2012213632729525
combo_0,Baseline_Short,1,1,0,1,lrc101,2666.04,14,1709.0,2803.5913146050693,66.63882440356458,15.333333333333334,0.4714045207910317,1737.569557351192,24.823673452145904,1.0,60.472606897354126,0.19478144851071044,38.6437562306722,13.780140976553737,9.666666666666666,0.4714045207910317,33.046781063079834,6.112386272018921
combo_0,Baseline_Short,1,1,0,1,lrc102,2305.84,12,1558.0,2502.150306634358,72.70742742935214,13.666666666666666,0.4714045207910317,1617.436121874208,27.643152661131335,1.0,60.3183790842692,0.30053906902541466,31.88956133524577,21.302075713772105,9.666666666666666,1.247219128924647,39.102807919184364,11.302619303730875
combo_0,Baseline_Short,1,1,0,1,lrc103,1812.96,11,1259.0,1924.547970219426,65.13470779990188,11.666666666666666,0.4714045207910317,1311.8384816280475,27.971649827257224,1.0,60.78158410390218,0.1933381215503908,36.39046343167623,21.29296416891552,10.333333333333334,1.699673171197595,35.33377552032471,15.035381248115995
combo_0,Baseline_Short,1,1,0,1,lrc104,1579.1999999999998,10,1128.0,1600.3717008628082,23.281299628113285,10.0,0.0,1143.1226434734347,16.629499734366643,1.0,60.374802668889366,0.17565743746861986,50.29408653577169,13.260037466308054,12.333333333333334,1.699673171197595,19.279906034469604,6.993322352085949
combo_0,Baseline_Short,1,1,0,1,lrc105,2489.76,13,1638.0,2713.1938156164274,21.4560373340099,15.0,0.0,1695.7461347602668,13.410023333756175,1.0,60.55242784818014,0.4458060517249591,20.52944763501485,14.093454036302417,8.333333333333334,2.357022603955158,40.190590143203735,13.576788005190059
combo_0,Baseline_Short,1,1,0,1,lrc106,2052.0,11,1425.0,2380.8806754148486,27.23212320722806,13.333333333333334,0.4714045207910317,1552.7693992906904,4.145841259096458,1.0,60.38540657361349,0.24616531841245728,22.287873824437458,18.7192772489726,9.666666666666666,1.699673171197595,42.7916484673818,11.891775272904729
combo_0,Baseline_Short,1,1,0,1,lrc107,1771.2,11,1230.0,1904.5970887792598,15.5879062806692,12.0,0.0,1286.889924850851,10.53236910856023,1.0,60.54989552497864,0.2671666670890569,32.887047290802,7.619930551787645,12.666666666666666,0.4714045207910317,28.970555782318115,5.840869902265738
combo_0,Baseline_Short,1,1,0,1,lrc108,1605.8,10,1147.0,1690.6729489027496,7.579445535494238,11.0,0.0,1174.0784367380209,5.263503844093191,1.0,60.4153618812561,0.2626561023942643,18.999712069829304,10.937796162288159,8.666666666666666,0.4714045207910317,41.41529560089111,10.708909443440104
combo_0,Baseline_Short,1,1,0,1,lrc201,1632.12,4,1407.0,1767.3338428724112,27.87546405103074,5.0,0.0,1472.778202393676,23.22955337585895,1.0,61.8847881158193,0.9862380305819688,27.77387793858846,5.641814124553272,7.333333333333333,2.0548046676563256,34.110749085744224,5.590700293433131
combo_0,Baseline_Short,1,1,0,1,lrc202,1538.88,3,1374.0,1731.8300136623645,24.737455117603638,4.0,0.0,1492.9569083296246,21.32539234276176,1.0,62.99858625729879,2.393863755231025,35.84887766838074,18.981772392228404,6.0,0.0,44.49327063560486,9.834750267832884
combo_0,Baseline_Short,1,1,0,1,lrc203,1219.68,3,1089.0,1379.9692171651975,5.705393684077703,4.0,0.0,1189.6286354872393,4.918442831101539,1.0,65.40852173169453,2.7840236306824404,55.638406117757164,7.270642923832484,9.0,1.632993161855452,28.891912539800007,5.781220973037284
combo_0,Baseline_Short,1,1,0,1,lrc204,917.2800000000001,3,819.0,982.9456009994077,12.597221086136617,3.3333333333333335,0.4714045207910317,867.3597799606787,3.3608566134434983,1.0,65.5331768989563,3.082913801973078,41.755977948506676,25.629872376550153,6.0,0.816496580927726,48.08672698338827,13.746160871938807
combo_0,Baseline_Short,1,1,0,1,lrc205,1510.32,4,1302.0,1613.9218387192675,66.62449280006831,4.666666666666667,0.4714045207910317,1359.4917965135783,34.948733597874714,1.0,60.554895957311,0.6867665549734211,28.057834545771282,22.10813492242037,6.333333333333333,0.9428090415820634,46.53939072291056,2.796089866210738
combo_0,Baseline_Short,1,1,0,1,lrc206,1298.0800000000002,3,1159.0,1392.890646955909,29.867391895914764,3.6666666666666665,0.4714045207910317,1214.7351117222713,16.868253076265912,1.0,61.6225856145223,0.9414197141304731,34.40554404258728,11.8722348704157,7.666666666666667,2.0548046676563256,29.85379894574483,10.189109122989493
combo_0,Baseline_Short,1,1,0,1,lrc207,1189.44,3,1062.0,1288.699499198682,75.30830761154154,3.3333333333333335,0.4714045207910317,1136.5455905159997,53.16956756016217,1.0,62.08708834648132,0.9126104250321095,33.30797481536865,17.531268746686177,8.0,2.8284271247461903,37.12383119265238,9.22150030520086
combo_0,Baseline_Short,1,1,0,1,lrc208,955.3600000000001,3,853.0,1079.816266758727,56.72664689571127,3.3333333333333335,0.4714045207910317,952.2800157292619,35.78039335331209,1.0,63.36523914337158,2.2527415323756914,36.88026229540507,14.7926324321503,7.0,1.4142135623730951,33.955838680267334,3.829973092791804
combo_0,Baseline_Short,1,1,0,1,bar-n100-1,990.3529411764706,6,732.0,1101.2941176470588,10.124484693623655,6.0,0.0,814.0,7.483314773547883,1.0,61.32787752151489,0.4092054396493871,44.65604988733927,4.614863458901999,8.666666666666666,0.4714045207910317,20.59395408630371,1.77285700704536
combo_0,Baseline_Short,1,1,0,1,bar-n100-2,707.8888888888888,5,554.0,768.2962962962962,5.834185710799197,5.333333333333333,0.4714045207910317,593.0,15.748015748023622,1.0,61.435816605885826,0.9571029053145308,30.820966561635334,18.336668290573147,6.333333333333333,2.0548046676563256,34.562628428141274,12.768307477398736
combo_0,Baseline_Short,1,1,0,1,bar-n100-3,1009.2941176470589,6,746.0,1111.3333333333333,33.99071497254035,6.333333333333333,0.4714045207910317,809.6666666666666,17.987650084309387,1.0,61.83591270446777,0.16660366856546038,43.751165787378945,12.38863226108628,10.333333333333334,0.9428090415820634,26.914244890213013,2.488023360279903
combo_0,Baseline_Short,1,1,0,1,bar-n100-4,2070.0,12,1150.0,2240.8888888888887,24.43836287984342,13.666666666666666,0.4714045207910317,1172.6666666666667,6.649979114420001,1.0,60.45803634325663,0.11659736980410544,56.29959805806478,5.443261638745261,13.333333333333334,5.185449728701348,35.65702978769938,13.497768114607853
combo_0,Baseline_Short,1,1,0,1,bar-n100-5,1102.6315789473686,6,838.0,1222.2456140350878,11.466868515906866,6.666666666666667,0.4714045207910317,905.0,13.880441875771343,1.0,60.697927157084145,0.5882049594800204,34.91974957784017,12.19662641921012,10.333333333333334,1.699673171197595,30.519420703252155,5.834021730821646
combo_0,Baseline_Short,1,1,0,1,bar-n100-6,935.75,3,788.0,1050.0,3.679900360969936,4.0,0.0,840.0,2.943920288775949,1.0,63.299248456954956,2.044929194600714,41.79086820284525,11.681379382401301,8.333333333333334,1.247219128924647,27.39952850341797,5.447088009134353
combo_0,Baseline_Short,1,1,0,1,ber-n100-1,3271.7647058823527,13,1854.0,3549.705882352941,50.876220870438864,14.666666666666666,0.4714045207910317,1905.6666666666667,8.498365855987974,1.0,60.487306356430054,0.3143689327311191,41.934234619140625,11.052771496517346,14.333333333333334,1.247219128924647,23.62136133511861,7.290385171968734
combo_0,Baseline_Short,1,1,0,1,ber-n100-2,2007.7647058823532,6,1484.0,2298.8235294117644,9.245591860888668,7.0,0.0,1628.3333333333333,6.548960901462833,1.0,61.022300799687706,0.5224274760613451,39.988040606180824,12.58416844469838,9.333333333333334,0.4714045207910317,32.145071268081665,3.3148789173838145
combo_0,Baseline_Short,1,1,0,1,ber-n100-3,814.8571428571428,3,713.0,850.0,9.27247733773643,4.0,0.0,714.0,7.788880963698615,1.0,60.58193898200989,0.32705170320606747,20.338664531707764,14.342730384966885,5.666666666666667,1.699673171197595,41.89857816696167,11.679739763538072
combo_0,Baseline_Short,1,1,0,1,ber-n100-4,572.0,3,494.0,610.9824561403508,5.206951340194808,3.0,0.0,527.6666666666666,4.496912521077347,1.0,64.94549242655437,2.9358092248128482,19.11919093132019,8.799467563251458,5.0,0.816496580927726,45.82622893651327,10.608007043070526
combo_0,Baseline_Short,1,1,0,1,ber-n100-5,1206.2222222222222,5,944.0,1288.851851851852,14.241475201404116,5.0,0.0,1008.6666666666666,11.14550233153366,1.0,61.98865024248759,1.1731032617158004,30.079076925913494,9.70357745447385,6.0,1.632993161855452,31.909499406814575,9.227941720660596
combo_0,Baseline_Short,1,1,0,1,ber-n100-6,4090.9333333333334,14,2116.0,7433.733333333334,4325.902588927413,15.0,0.0,2163.6666666666665,39.617616732402716,0.6666666666666666,60.76649864514669,0.09792199847920588,51.04950491587321,12.05180284195187,14.0,1.4142135623730951,24.77459971110026,2.167785899770193
combo_0,Baseline_Short,1,1,0,1,ber-n100-7,2647.8947368421054,7,1935.0,2955.7894736842104,39.39845462891686,8.0,0.0,2080.0,27.72483844257107,1.0,61.385334730148315,0.7113027641715541,30.6137273311615,18.26072205160758,9.0,2.160246899469287,40.36506724357605,5.001082481016761
combo_0,Baseline_Short,1,1,0,1,nyc-n100-1,979.8181818181818,6,634.0,1076.090909090909,25.91541655900969,6.333333333333333,0.4714045207910317,683.0,7.788880963698615,1.0,61.919136206309,0.5349765543580128,24.43613799413045,9.867214819983898,8.0,2.160246899469287,39.20737131436666,8.208767670950735
combo_0,Baseline_Short,1,1,0,1,nyc-n100-2,767.7272727272727,4,563.0,855.4848484848486,25.419925952790695,4.666666666666667,0.4714045207910317,600.6666666666666,0.4714045207910317,1.0,62.22366205851237,1.7135231523420744,36.40954844156901,6.151798625249387,7.666666666666667,1.247219128924647,28.001538912455242,6.505321463303195
combo_0,Baseline_Short,1,1,0,1,nyc-n100-3,637.0,3,490.0,708.8666666666667,9.239528607504255,4.0,0.0,506.3333333333333,6.599663291074443,1.0,62.39349897702535,0.8511886899753421,42.36762817700704,11.436858171102475,6.666666666666667,1.247219128924647,30.819757143656414,7.05195537578757
combo_0,Baseline_Short,1,1,0,1,nyc-n100-4,624.1666666666667,2,535.0,724.1666666666666,6.152009608430584,3.0,0.0,579.3333333333334,4.9216076867444665,1.0,66.3688112894694,2.662833599708369,41.08393144607544,16.15145889901398,4.666666666666667,0.9428090415820634,36.761537631352745,5.254317581885265
combo_0,Baseline_Short,1,1,0,1,nyc-n100-5,790.6363636363636,2,669.0,901.5151515151515,16.309900546325785,3.0,0.0,708.3333333333334,12.814921857827391,1.0,70.54912877082825,4.435272269510995,60.01710899670919,10.1541261803528,6.0,1.4142135623730951,34.351263443628945,8.811421134676156
combo_0,Baseline_Short,1,1,0,1,poa-n100-1,2698.7058823529414,12,1582.0,3070.8235294117644,24.3744340128889,14.0,0.0,1684.0,13.366625103842281,1.0,60.387243588765465,0.21647431950672733,44.03760560353597,19.01343254764318,12.666666666666666,1.8856180831641267,30.257562398910522,9.849014485302545
combo_0,Baseline_Short,1,1,0,1,poa-n100-2,2981.8125,15,1539.0,3298.6666666666665,38.58612300930075,16.0,0.0,1649.3333333333333,19.293061504650375,1.0,60.53558222452799,0.21458234270373333,53.25988531112671,7.794593174828082,12.666666666666666,1.247219128924647,23.66144855817159,3.947568721704197
combo_0,Baseline_Short,1,1,0,1,poa-n100-3,1970.4736842105262,10,1291.0,2143.3508771929824,10.347635531643009,12.0,0.0,1313.6666666666667,6.342099196813483,1.0,60.55077854792277,0.4679331619130436,46.36250607172648,10.505873229200015,14.666666666666666,1.699673171197595,25.63123854001363,6.160409461242533
combo_0,Baseline_Short,1,1,0,1,poa-n100-4,2262.0,7,1653.0,2372.6315789473683,4.813032477047785,9.0,0.0,1610.0,3.265986323710904,1.0,61.079498291015625,0.7536621159285252,51.827508767445885,7.985317457082575,11.0,2.160246899469287,17.543350140253704,2.4739083226784957
combo_0,Baseline_Short,1,1,0,1,poa-n100-5,844.2352941176471,6,624.0,931.5490196078431,7.413372582107075,6.666666666666667,0.4714045207910317,669.3333333333334,10.338708279513883,1.0,61.15634020169576,0.7992613932470181,41.69976997375488,9.503568580264051,13.0,3.559026084010437,20.746354897816975,7.7220305777600995
combo_0,Baseline_Short,1,1,0,1,poa-n100-6,655.6666666666667,3,562.0,704.6666666666666,8.4667104110856,3.0,0.0,604.0,7.2571803523590805,1.0,65.64872908592224,3.0637658630086944,35.25663089752197,15.139574990827573,7.0,1.4142135623730951,32.33240564664205,10.83000903923339
combo_0,Baseline_Short,1,1,0,1,poa-n100-7,999.0588235294118,5,772.0,1022.3725490196078,12.70772801893818,6.0,0.0,755.6666666666666,9.392668535736915,1.0,60.8304930528005,0.25102991316749124,46.192822297414146,4.272111641447673,7.666666666666667,1.699673171197595,25.905474106470745,5.079192380457954
combo_1,Baseline_Long,1,1,0,2,lc101,1160.6,10,829.0,1160.5116137199673,0.0,10.0,0.0,828.9368669428337,1.1368683772161603e-13,1.0,62.45202215512594,0.5312939036350343,11.194754521052042,0.5414910122879196,1.0,0.0,51.2571808497111,1.0612278387516634
combo_1,Baseline_Long,1,1,0,2,lc102,1160.6,10,829.0,1160.511613719967,0.0,10.0,0.0,828.9368669428337,0.0,1.0,61.20972768465678,0.8122274446143206,12.346408287684122,0.8703983059904461,1.0,0.0,48.86324135462443,0.6069715091423347
combo_1,Baseline_Long,1,1,0,2,lc103,1407.6,9,1035.0,1159.0105788377905,1.3127425272378462e-13,10.0,0.0,827.8646991698505,1.1368683772161603e-13,1.0,64.99780106544495,0.5978709617024398,13.90095067024231,1.7995537887989634,1.0,0.0,51.09677187601725,1.2353379088366516
combo_1,Baseline_Long,1,1,0,2,lc104,1169.6,9,860.0,1148.653043621524,2.0170897492724875,10.0,0.0,820.46645972966,1.4407783923375104,1.0,65.9280116558075,2.1012692119587113,27.953914086023968,7.154851760950553,2.0,0.816496580927726,37.974037090937294,6.714532418150956
combo_1,Baseline_Long,1,1,0,2,lc105,1160.6,10,829.0,1160.511613719967,0.0,10.0,0.0,828.9368669428337,0.0,1.0,60.936535596847534,0.6779970330789006,12.67744779586792,0.5794603443915913,1.0,0.0,48.25903614362081,1.135250267224588
combo_1,Baseline_Long,1,1,0,2,lc106,1160.6,10,829.0,1160.5116137199673,1.3127425272378462e-13,10.0,0.0,828.9368669428337,9.282491429618472e-14,1.0,64.54146273930867,2.088844883676178,13.257878065109253,1.0742945704018934,1.0,0.0,51.283528327941895,3.1543917398467167
combo_1,Baseline_Long,1,1,0,2,lc107,1160.6,10,829.0,1160.511613719967,1.3127425272378462e-13,10.0,0.0,828.9368669428337,6.563712636189231e-14,1.0,63.89364369710287,0.6852453225015588,14.226812680562338,1.051114195019202,1.0,0.0,49.666770140329994,0.982927207807294
combo_1,Baseline_Long,1,1,0,2,lc108,1156.3999999999999,10,826.0,1157.0148873174508,0.0,10.0,0.0,826.4392052267507,1.1368683772161603e-13,1.0,62.633578618367515,1.1387123602783706,14.137830098470053,1.0746432000303967,1.0,0.0,48.495676358540855,0.24201016980434242
combo_1,Baseline_Long,1,1,0,2,lc109,1361.36,9,1001.0,1158.943258572759,1.3127425272378462e-13,10.0,0.0,827.8166132662567,9.282491429618472e-14,1.0,64.18011379241943,1.4282956366318647,21.375277598698933,4.974482608238128,1.6666666666666667,0.4714045207910317,42.804753383000694,3.610165086198515
combo_1,Baseline_Long,1,1,0,2,lc201,663.0400000000001,3,592.0,662.5433434720816,0.0,3.0,0.0,591.5565566715013,0.0,1.0,75.92008527119954,3.80627907598504,42.41145793596903,2.337125686754014,1.0,0.0,33.50855263074239,2.7523916694899744
combo_1,Baseline_Long,1,1,0,2,lc202,663.0400000000001,3,592.0,662.5433434720816,0.0,3.0,0.0,591.5565566715013,0.0,1.0,85.93228276570638,2.94900446749493,48.67510994275411,3.1946922606605948,1.0,0.0,37.25710320472717,2.9166986005629663
combo_1,Baseline_Long,1,1,0,2,lc203,661.9200000000001,3,591.0,662.1142559143073,0.0,3.0,0.0,591.1734427806314,0.0,1.0,71.33839217821757,3.7472799919867925,44.19487110773722,5.446375427713154,1.0,0.0,27.142969528834026,5.692947134083946
combo_1,Baseline_Long,1,1,0,2,lc204,661.9200000000001,3,591.0,711.9380928764259,29.60761529182443,3.0,0.0,635.6590114968088,26.43537079627183,1.0,84.63484231630962,8.07327617626446,63.75618314743042,16.03451667365647,1.3333333333333333,0.4714045207910317,30.15539860725403,6.138139206893211
combo_1,Baseline_Long,1,1,0,2,lc205,659.6800000000001,3,589.0,659.5410781718344,0.0,3.0,0.0,588.8759626534236,0.0,1.0,70.65115817387898,4.111060792105264,32.6135405699412,4.086894154747382,1.0,0.0,38.0375432173411,1.419451064189954
combo_1,Baseline_Long,1,1,0,2,lc206,658.5600000000001,3,588.0,659.1119906140601,0.0,3.0,0.0,588.4928487625536,0.0,1.0,65.71656807263692,3.908382671018896,46.30026968320211,3.295909658669239,1.0,0.0,19.415987968444824,1.0586107867486123
combo_1,Baseline_Long,1,1,0,2,lc207,658.5600000000001,3,588.0,658.880679997358,0.0,3.0,0.0,588.2863214262125,0.0,1.0,68.15019869804382,7.643411299479559,42.98820439974467,3.31652485047977,1.0,0.0,25.161710739135742,6.243421380424286
combo_1,Baseline_Long,1,1,0,2,lc208,658.5600000000001,3,588.0,658.922656736287,0.0,3.0,0.0,588.323800657399,0.0,1.0,71.58956392606099,7.587982236933749,37.63858016331991,3.944728225355621,1.0,0.0,33.95088680585226,11.434805188926466
combo_1,Baseline_Long,1,1,0,2,lr101,2905.76,19,1651.0,2905.40666164508,3.712996571847389e-13,19.0,0.0,1650.799239571068,1.3127425272378462e-13,1.0,63.662022749582924,0.642900027413543,31.7718768119812,13.536285623288757,2.3333333333333335,0.4714045207910317,35.72669895490011,11.190849382675198
combo_1,Baseline_Long,1,1,0,2,lr102,2499.84,17,1488.0,2520.1998070085638,24.77157703495054,17.0,0.0,1500.1189327431923,14.744986330327714,1.0,62.5869562625885,2.3812610493521844,38.713351806004844,17.509679438337862,2.3333333333333335,0.9428090415820634,35.54785998662313,7.784640558142465
combo_1,Baseline_Long,1,1,0,2,lr103,1965.3600000000001,13,1293.0,1964.8667755364586,3.2155493553843715e-13,13.0,0.0,1292.675510221354,2.9353815278586935e-13,1.0,62.41833392779032,1.5177751435939957,22.936537106831867,12.122226301331676,2.0,0.816496580927726,39.48173292477926,12.119139903167715
combo_1,Baseline_Long,1,1,0,2,lr104,1377.6799999999998,9,1013.0,1596.6835556899557,11.096128242814444,11.0,0.0,1108.8080247846917,7.7056446130655765,1.0,61.631338675816856,1.7252219154727528,43.97669498125712,6.660684168320136,2.0,0.0,28.982481797536213,3.113904083238835
combo_1,Baseline_Long,1,1,0,2,lr105,2148.12,14,1377.0,2214.943176155292,47.1286586330067,14.666666666666666,0.4714045207910317,1395.8154102463097,13.22600265877796,1.0,63.34312343597412,0.06842095925635337,13.280907233556112,2.567158711919846,2.0,0.816496580927726,50.062137285868324,2.5005470217197
combo_1,Baseline_Long,1,1,0,2,lr106,1854.44,12,1253.0,1853.8726483175194,3.9382275817135387e-13,12.0,0.0,1252.616654268594,2.2737367544323206e-13,1.0,64.58402283986409,0.5554561758470502,27.277514457702637,18.367218446020438,2.0,0.816496580927726,45.009843269983925,8.105220997255927
combo_1,Baseline_Long,1,1,0,2,lr107,1555.3999999999999,10,1111.0,1684.7884502461775,30.559715758832443,11.333333333333334,0.4714045207910317,1159.1858776249103,6.831944960549382,1.0,61.9898673693339,0.3508758920341223,35.65583475430807,18.657494270491625,2.6666666666666665,1.247219128924647,34.910375912984215,10.681974102855373
combo_1,Baseline_Long,1,1,0,2,lr108,1317.84,9,969.0,1340.5592661146022,32.19525092881349,9.333333333333334,0.4714045207910317,975.9988285392934,9.945894610389281,1.0,61.91014703114828,1.7079482419914462,19.225323994954426,6.820844816629338,1.3333333333333333,0.4714045207910317,42.684747060139976,5.1181239997252925
combo_1,Baseline_Long,1,1,0,2,lr109,1740.96,11,1209.0,1898.216903429565,59.25052657520117,12.333333333333334,0.4714045207910317,1270.8535307036311,24.667096053356513,1.0,63.464623848597206,1.6396122460055227,32.20504832267761,20.047972034520264,2.6666666666666665,1.247219128924647,35.38357146581014,12.945923432299374
combo_1,Baseline_Long,1,1,0,2,lr110,1622.6,10,1159.0,1850.549419282058,44.06187617758891,12.0,0.0,1250.3712292446337,29.771537957830382,1.0,62.35509165128072,0.4365333841169271,26.7110013961792,12.54238744579636,2.0,0.816496580927726,39.188108364741005,8.30478767741366
combo_1,Baseline_Long,1,1,0,2,lr111,1552.6,10,1109.0,1688.326471757386,38.9049977548249,11.333333333333334,0.4714045207910317,1161.592364245493,16.035900573584588,1.0,64.0815879503886,2.4051495790804718,43.2603440284729,9.57250085211262,2.6666666666666665,0.9428090415820634,26.216627677281696,2.845873199023523
combo_1,Baseline_Long,1,1,0,2,lr112,1365.4399999999998,9,1004.0,1533.4826612410914,19.513386739329054,10.666666666666666,0.4714045207910317,1074.8780819800338,0.5339920375855464,1.0,63.535626808802284,1.6494101570173456,42.81566182772318,13.446797114073348,2.6666666666666665,0.9428090415820634,34.401039044062294,10.759672293795571
combo_1,Baseline_Long,1,1,0,2,lr201,1453.4799999999998,4,1253.0,1491.4487713950655,16.613089570264773,4.0,0.0,1285.7316994785049,14.321628939883443,1.0,93.62163178126018,17.044348795356864,60.414857387542725,7.252497671147978,1.0,0.0,33.206033865610756,10.757100250486236
combo_1,Baseline_Long,1,1,0,2,lr202,1341.7600000000002,3,1198.0,1533.0974934891426,26.764882723591498,4.0,0.0,1321.6357702492608,23.073174761716817,1.0,95.88595175743103,3.0864485034822096,74.62216401100159,6.539509775891974,1.0,0.0,21.263492186864216,3.478416832303565
combo_1,Baseline_Long,1,1,0,2,lr203,1062.88,3,949.0,1077.2354764237618,16.216700620292432,3.0,0.0,961.817389664073,14.479196982403948,1.0,102.63452219963074,13.191512953654787,76.16347408294678,10.560299144147223,1.0,0.0,26.47099804878235,6.819827154211196
combo_1,Baseline_Long,1,1,0,2,lr204,916.9200000000001,2,849.0,1008.2560051916563,39.75255092979838,2.6666666666666665,0.4714045207910317,910.7477100414803,21.62140797482891,1.0,139.64988938967386,13.833542909776405,97.53884116808574,10.6726542034702,1.3333333333333333,0.4714045207910317,42.11097510655721,7.104433583094791
combo_1,Baseline_Long,1,1,0,2,lr205,1180.48,3,1054.0,1376.2179344903195,23.98400303381827,3.6666666666666665,0.4714045207910317,1200.4773667125787,26.958683491312975,1.0,86.52630996704102,8.06975626307693,62.25544412930807,2.6570042371130453,1.0,0.0,24.270808855692547,5.959215284875471
combo_1,Baseline_Long,1,1,0,2,lr206,1043.8400000000001,3,932.0,1069.3921964076178,34.637560054745165,3.0,0.0,954.8144610782298,30.926392906022464,1.0,117.48853985468547,16.144104330824174,86.3118957678477,6.358947997932922,1.0,0.0,31.176546335220337,10.862448278864244
combo_1,Baseline_Long,1,1,0,2,lr207,975.24,2,903.0,1126.4019551152376,118.04820509244945,2.6666666666666665,0.4714045207910317,1016.4666935106583,91.86706092014775,1.0,108.66033633550008,2.2984865688270846,87.98336640993755,11.689669738542202,1.3333333333333333,0.4714045207910317,20.67689649264018,10.016075980179993
combo_1,Baseline_Long,1,1,0,2,lr208,793.8000000000001,2,735.0,939.7087670902598,24.489160310122564,2.6666666666666665,0.4714045207910317,849.0785152401659,13.5154657482283,1.0,119.35916821161906,12.000576668518859,82.4415701230367,8.487961025197912,1.3333333333333333,0.4714045207910317,36.917526960372925,3.513984588992343
combo_1,Baseline_Long,1,1,0,2,lr209,1042.72,3,931.0,1125.4575112899981,51.546121743832884,3.3333333333333335,0.4714045207910317,992.9263535059381,39.750294543992055,1.0,75.31443190574646,5.58386511553507,52.09750620524088,3.9313868751034384,1.0,0.0,23.216851154963177,1.6786861950066083
combo_1,Baseline_Long,1,1,0,2,lr210,1079.68,3,964.0,1122.1497091504127,5.174228599157702,3.0,0.0,1001.9193831700113,4.619846963533666,1.0,91.1249069372813,9.485676497106798,60.97265338897705,8.731513823396611,1.0,0.0,30.152200778325398,4.368088280894756
combo_1,Baseline_Long,1,1,0,2,lr211,984.96,2,912.0,1156.5314892541298,26.354799982391775,3.3333333333333335,0.4714045207910317,1020.5554396376147,20.97752637933378,1.0,93.99361578623454,14.755399005664394,68.30928643544515,7.426452234884014,1.0,0.0,25.684250513712566,12.047159809512232
combo_1,Baseline_Long,1,1,0,2,lrc101,2666.04,14,1709.0,2866.612526261272,28.803849510668883,16.0,0.0,1747.9344672324826,17.563322872359123,1.0,63.74844312667847,1.2462247730143885,16.67873517672221,7.052239980094685,2.0,0.0,47.0696504910787,8.261144829211402
combo_1,Baseline_Long,1,1,0,2,lrc102,2305.84,12,1558.0,2476.845126264887,120.99512910406963,13.333333333333334,0.9428090415820634,1614.3548988276568,39.98525409503509,1.0,64.69799868265788,1.204478031095407,45.06948860486349,11.151566138206144,2.0,0.0,39.539169470469155,4.822933739176051
combo_1,Baseline_Long,1,1,0,2,lrc103,1812.96,11,1259.0,1828.6819987957085,12.518900748060354,11.0,0.0,1269.918054719242,8.693681075041889,1.0,64.75887521107991,0.803959322287874,40.75268816947937,20.415310796512234,2.3333333333333335,0.9428090415820634,37.36291376749674,11.490071560890218
combo_1,Baseline_Long,1,1,0,2,lrc104,1579.1999999999998,10,1128.0,1645.3425936902074,92.65289090231991,10.333333333333334,0.4714045207910317,1163.4962074851758,49.56574877086581,1.0,64.88282799720764,1.575698329834156,36.17399032910665,14.94313426296312,2.0,0.816496580927726,33.460634311040245,11.510032106191113
combo_1,Baseline_Long,1,1,0,2,lrc105,2489.76,13,1638.0,2714.9515049150054,26.428479037303987,15.0,0.0,1696.8446905718786,16.517799398314974,1.0,63.28736090660095,0.3926652649255022,40.53840478261312,10.784721740133534,2.3333333333333335,0.4714045207910317,28.33090289433797,2.8755401463849504
