Combination_ID,Combination_Name,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,BKS_Distance,Best_Fitness,Best_Vehicles,Best_Distance,Is_Feasible,Total_Time,Time_To_Best,Num_Improvements,Longest_Stagnation
combo_0,Baseline,1,1,1,1,lc101,1160.6,10,829.0,1160.511613719967,10,828.9368669428337,True,60.16538453102112,0.6586523056030273,4,59.506664752960205
combo_0,Baseline,1,1,1,1,lc102,1160.6,10,829.0,1160.511613719967,10,828.9368669428337,True,60.27652311325073,1.371992588043213,6,58.904452085494995
combo_0,Baseline,1,1,1,1,lc103,1407.6,9,1035.0,1159.0105788377905,10,827.8646991698504,True,60.61954617500305,1.2196743488311768,3,59.399795055389404
combo_0,Baseline,1,1,1,1,lc104,1169.6,9,860.0,1146.0399771180332,10,818.5999836557381,True,60.967400789260864,13.85234260559082,12,47.11498665809631
combo_0,Baseline,1,1,1,1,lc105,1160.6,10,829.0,1160.511613719967,10,828.9368669428337,True,60.03401851654053,0.7063424587249756,3,59.32758283615112
combo_0,Baseline,1,1,1,1,lc106,1160.6,10,829.0,1160.511613719967,10,828.9368669428337,True,60.252906799316406,0.8992083072662354,5,59.353620529174805
combo_0,Baseline,1,1,1,1,lc107,1160.6,10,829.0,1160.511613719967,10,828.9368669428337,True,60.39359164237976,1.8833873271942139,4,58.51012468338013
combo_0,Baseline,1,1,1,1,lc108,1156.3999999999999,10,826.0,1157.0148873174505,10,826.4392052267505,True,60.702054023742676,0.9335298538208008,5,59.768441915512085
combo_0,Baseline,1,1,1,1,lc109,1361.36,9,1001.0,1158.943258572759,10,827.8166132662566,True,61.388418674468994,29.102041006088257,6,32.286303997039795
combo_0,Baseline,1,1,1,1,lc201,663.0400000000001,3,592.0,662.5433434720816,3,591.5565566715013,True,60.151243686676025,0.8370411396026611,1,59.31409478187561
combo_0,Baseline,1,1,1,1,lc202,663.0400000000001,3,592.0,662.5433434720816,3,591.5565566715013,True,63.70868968963623,0.7952849864959717,2,62.91335320472717
combo_0,Baseline,1,1,1,1,lc203,661.9200000000001,3,591.0,662.1142559143073,3,591.1734427806314,True,65.37635016441345,1.6694490909576416,5,63.70683979988098
combo_0,Baseline,1,1,1,1,lc204,661.9200000000001,3,591.0,707.2803042787824,3,631.5002716774842,True,62.20355272293091,36.546475648880005,12,25.657012939453125
combo_0,Baseline,1,1,1,1,lc205,659.6800000000001,3,589.0,659.5410781718344,3,588.8759626534236,True,62.469510316848755,1.6604030132293701,3,60.80904221534729
combo_0,Baseline,1,1,1,1,lc206,658.5600000000001,3,588.0,659.1119906140601,3,588.4928487625536,True,65.37358236312866,3.5937845706939697,3,61.779719829559326
combo_0,Baseline,1,1,1,1,lc207,658.5600000000001,3,588.0,658.880679997358,3,588.2863214262125,True,60.35510754585266,2.791990041732788,5,57.5630669593811
combo_0,Baseline,1,1,1,1,lc208,658.5600000000001,3,588.0,658.922656736287,3,588.323800657399,True,60.80038547515869,2.7461225986480713,5,58.054176807403564
combo_0,Baseline,1,1,1,1,lr101,2905.76,19,1651.0,2905.4066616450796,19,1650.7992395710678,True,60.665205240249634,25.106724977493286,6,35.558406829833984
combo_0,Baseline,1,1,1,1,lr102,2499.84,17,1488.0,2499.1183270546653,17,1487.570432770634,True,60.86430287361145,19.561107635498047,6,41.303131341934204
combo_0,Baseline,1,1,1,1,lr103,1965.3600000000001,13,1293.0,1964.8667755364577,13,1292.6755102213538,True,61.06357789039612,21.66854691505432,10,39.39495849609375
combo_0,Baseline,1,1,1,1,lr104,1377.6799999999998,9,1013.0,1476.656313717125,10,1054.7545097979464,True,61.051087617874146,52.54933452606201,11,19.90890908241272
combo_0,Baseline,1,1,1,1,lr105,2148.12,14,1377.0,2148.2931879400417,14,1377.1110179102832,True,61.10069012641907,8.450796127319336,6,52.649829387664795
combo_0,Baseline,1,1,1,1,lr106,1854.44,12,1253.0,1853.8726483175187,12,1252.6166542685937,True,60.50301671028137,19.467779397964478,5,41.035167932510376
combo_0,Baseline,1,1,1,1,lr107,1555.3999999999999,10,1111.0,1555.8384463562165,10,1111.3131759687262,True,60.423577547073364,24.873213291168213,12,35.550286531448364
combo_0,Baseline,1,1,1,1,lr108,1317.84,9,969.0,1317.7937858608357,9,968.9660190153205,True,60.28473973274231,52.73280572891235,18,34.35220980644226
combo_0,Baseline,1,1,1,1,lr109,1740.96,11,1209.0,1831.8156692541033,12,1237.7132900365564,True,60.512996196746826,53.18389296531677,8,24.31591510772705
combo_0,Baseline,1,1,1,1,lr110,1622.6,10,1159.0,1684.8506863313137,11,1170.03519884119,True,60.56037640571594,52.55000352859497,12,13.929901838302612
combo_0,Baseline,1,1,1,1,lr111,1552.6,10,1109.0,1552.4610226152101,10,1108.9007304394358,True,60.24573874473572,21.6567804813385,11,38.58887243270874
combo_0,Baseline,1,1,1,1,lr112,1365.4399999999998,9,1004.0,1365.1231170089493,9,1003.7669978006982,True,60.56551742553711,53.033928632736206,12,31.855759620666504
combo_0,Baseline,1,1,1,1,lr201,1453.4799999999998,4,1253.0,1458.5436676989643,4,1257.3652307749694,True,74.65459728240967,62.499083042144775,8,16.939294576644897
combo_0,Baseline,1,1,1,1,lr202,1341.7600000000002,3,1198.0,1460.1503904596143,4,1258.7503366031158,True,60.09622311592102,50.1596302986145,8,21.53919506072998
combo_0,Baseline,1,1,1,1,lr203,1062.88,3,949.0,1063.3239764151936,3,949.3964075135656,True,63.67321300506592,17.827619791030884,6,45.84552526473999
