Instance,Initialization,Mean_Initial_Fitness,Mean_Final_Fitness,Mean_Improvement_%,Std_Final_Fitness,Mean_Iterations,Mean_Time_Seconds,Mean_Acceptance_Rate,Mean_Num_Routes
lr201,greedy,2409.248008360001,1661.2732649068607,31.05534440818868,97.30732688195009,200.0,0.7251873254776001,0.1605,25.0
lr202,random,30287.0201213517,1756.6911146351908,94.18355703957465,129.45519164193738,200.0,1.050856876373291,0.2105,25.0
lr202,greedy,2224.751193824336,1608.8969146304785,27.664750251318964,59.19625065675261,200.0,1.049784779548645,0.14950000000000002,25.0
lr203,random,26795.10104680132,1306.7529024516268,95.12971446101304,178.62659054022618,200.0,1.1976646900177002,0.264,25.0
lr203,greedy,1864.8763633746464,1363.9377032339132,26.84329161434717,75.62371214568803,200.0,0.982892918586731,0.17099999999999999,25.0
lr204,random,19309.52988033744,1299.534231839399,93.16262775884373,93.70325058202528,200.0,0.8725438356399536,0.26850000000000007,25.0
lr204,greedy,1672.745366305136,1223.8804005957263,26.83402834353031,68.78949510013992,200.0,1.5704392433166503,0.1775,25.0
lr205,random,32786.588245478175,1530.1067147718672,95.28591830871946,100.23012465237603,200.0,0.8886767864227295,0.21800000000000003,25.0
lr205,greedy,2123.4310452442637,1477.4076976778454,30.40518230919151,98.19518020638701,200.0,0.9964667320251465,0.20600000000000002,25.0
lr206,random,25987.30560465439,1387.071850604577,94.61591664238645,170.24943821548734,200.0,0.8995704889297486,0.24849999999999994,25.0
lr206,greedy,2013.946781742632,1449.5337353567247,28.000232656177854,130.9581288447979,200.0,0.8763440370559692,0.1685,25.0
lr207,random,21194.642955874024,1354.2650844965497,93.55774347517522,135.20199788496723,200.0,0.9458570003509521,0.236,25.0
lr207,greedy,1837.393138425546,1315.0742656739044,28.42990440155757,72.52951762181037,200.0,1.0807506322860718,0.15999999999999998,25.0
lr208,random,18727.39998096365,1132.9403235110947,93.82367871276927,74.19448308042148,200.0,1.1914002656936646,0.28850000000000003,25.0
lr208,greedy,1352.7302156723053,1094.7185999616672,19.062250590583076,39.07763870389502,200.0,1.5534679889678955,0.1605,25.0
lr209,random,28194.46803483473,1308.785657953367,95.3476612763101,120.01800819580001,200.0,1.0112471103668212,0.2345,25.0
lr209,greedy,1805.070027037077,1357.8964915112279,24.755654732339476,58.23797361649906,200.0,1.1831275463104247,0.11600000000000002,25.0
lr210,random,29794.84985872478,1425.1132891293678,95.22854627431563,196.67011460616249,200.0,1.0091397285461425,0.24700000000000003,25.0
lr210,greedy,2322.837261013926,1545.4854710531322,33.44829132459658,146.42876594570492,200.0,1.0991605043411254,0.187,25.0
lr211,random,23271.233735623035,1197.8045773523131,94.71390681285037,110.52096708061933,200.0,1.1768758773803711,0.2375,25.0
lr211,greedy,1478.8279970364272,1266.345677781013,14.36829162561359,60.052040137463806,200.0,1.8873026371002197,0.099,25.0
lrc101,random,64592.25551720433,3116.203782847905,95.16751283072549,124.89426664182558,200.0,0.767474365234375,0.1905,25.0
lrc101,greedy,3486.3558332812486,2878.5085724403284,17.431737945931722,44.221233231639104,200.0,0.722435188293457,0.07450000000000001,25.0
lrc102,random,62607.88285804661,2930.929623148376,95.31143649494973,191.29963693528154,200.0,0.7701303005218506,0.20149999999999996,25.0
lrc102,greedy,3655.9095498559836,3015.270952443085,17.515569972335662,94.47629207608031,200.0,0.7363784551620484,0.08149999999999999,25.0
lrc103,random,57365.515670892215,2280.338941881694,96.01815792885591,182.874203508585,200.0,0.8244507074356079,0.21799999999999997,25.0
lrc103,greedy,2994.1248838311913,2302.898220837554,23.075020375027602,119.52157978125679,200.0,0.690959882736206,0.089,25.0
lrc104,random,57662.680190715546,2035.6324306441693,96.46199238181939,146.32574111555533,200.0,0.7711961269378662,0.248,25.0
lrc104,greedy,2673.337128025237,1930.5240908438482,27.780601708747405,165.76507306165902,200.0,0.7847283124923706,0.124,25.0
lrc105,random,64717.61703176856,3060.9862188723173,95.26225417995627,153.8363881060547,200.0,0.6818968534469605,0.20400000000000001,25.0
lrc105,greedy,3734.4672712491783,2927.730261432106,21.593225326953505,99.38203471877138,200.0,0.7446139335632325,0.10899999999999999,25.0
lrc106,random,61580.5181525787,2954.155303228097,95.19271329095646,155.7683738406885,200.0,0.7891385078430175,0.207,25.0
lrc106,greedy,3145.8162059558003,2625.2467298676715,16.514138640119292,125.17375502476668,200.0,0.847387433052063,0.0875,25.0
lrc107,random,56598.05849556274,2239.716580344039,96.02852304325873,143.84675550955743,200.0,0.8371421813964843,0.23650000000000002,25.0
lrc107,greedy,2932.0941791601,2240.1122255590576,23.589006474649576,190.83959151532278,200.0,0.7714645385742187,0.11350000000000002,25.0
lrc108,random,52248.081581773804,2107.398988167155,95.96377485351883,254.56132076975342,200.0,0.8232528924942016,0.233,25.0
lrc108,greedy,2437.8746487593867,1966.454250980898,19.313467881821342,65.12589244230658,200.0,0.84272620677948,0.0865,25.0
lrc201,random,49270.5058115085,2171.331522376934,95.58296574168749,139.30306083151976,200.0,0.9337679624557496,0.211,25.0
lrc201,greedy,2688.277174066057,1938.3907212426172,27.88561631799201,68.89016111935155,200.0,0.8625950336456298,0.0905,25.0
lrc202,random,42958.75637880572,2088.0753089767686,95.08685432497394,194.1238193561187,200.0,0.9937514781951904,0.1875,25.0
lrc202,greedy,2737.9935278564044,1889.725933015899,30.985058278613867,122.8660531061837,200.0,1.0141929149627686,0.154,25.0
lrc203,random,36255.07245027903,1575.3149038969664,95.59632887169117,72.54707053745393,200.0,1.1573426246643066,0.2445,25.0
lrc203,greedy,2385.668349187804,1811.3289437647952,24.06255686854752,110.14412510775898,200.0,1.0726788759231567,0.1565,25.0
lrc204,random,29137.000950017897,1184.4282989094831,95.86521827076491,154.32896750102373,200.0,1.3989927530288697,0.2305,25.0
lrc204,greedy,1906.4417703848012,1243.82311361405,34.748245412465785,66.23919947206666,200.0,1.6068195343017577,0.21549999999999997,25.0
lrc205,random,46663.336229557826,1999.4115056024589,95.69656933949881,206.92941239126924,200.0,0.8448827743530274,0.231,25.0
lrc205,greedy,3263.0462121820738,1894.933656506514,41.92625055476488,185.6724734455603,200.0,0.8644530773162842,0.189,25.0
lrc206,random,47352.48385871584,1617.5563694220791,96.56579905231989,144.72024024790517,200.0,1.0531228542327882,0.221,25.0
lrc206,greedy,3083.760364573211,1891.8519847177108,38.653065780993956,216.94094492782483,200.0,1.080064344406128,0.17600000000000002,25.0
lrc207,random,40373.77223683412,1710.1534676421536,95.67878463986665,215.26145246134269,200.0,1.0742157697677612,0.227,25.0
lrc207,greedy,2507.2537178159973,2048.5612327634967,18.293424741919214,45.478133995444416,200.0,0.8359337568283081,0.14350000000000002,25.0
lrc208,random,31998.80768277169,1426.4922444805222,95.51970703308851,212.8375973182229,200.0,1.0367183446884156,0.2415,25.0
lrc208,greedy,1870.366486063922,1325.0498043974094,29.131789046510555,97.88833522031503,200.0,1.4468357801437377,0.164,25.0
bar-n100-1,random,17247.36941176471,1308.7529411764706,92.19816001706872,109.61682175860035,200.0,0.7050171375274659,0.18850000000000003,17.0
bar-n100-1,greedy,1235.7176470588233,1181.6470588235293,4.353549919427807,16.244498669525647,200.0,0.7643365859985352,0.0505,17.0
bar-n100-2,random,19835.94111111111,942.2777777777777,95.20468614928618,59.381877769294306,200.0,0.7406268835067749,0.1795,18.0
bar-n100-2,greedy,943.5999999999998,804.3999999999999,14.751244387074607,14.373432281663128,200.0,0.7506414651870728,0.089,18.0
bar-n100-3,random,17946.377647058824,1357.4588235294118,92.34477729014637,65.89950301990069,200.0,0.7409027576446533,0.18350000000000002,17.0
bar-n100-3,greedy,1277.5058823529412,1202.8235294117644,5.840306587421332,23.975073560870136,200.0,0.728355097770691,0.06899999999999999,17.0
bar-n100-4,random,32449.2,10459.853333333333,67.70775046562648,491.584632071517,200.0,0.7002114534378052,0.1645,15.0
bar-n100-4,greedy,2792.0,2564.8,8.139029030516536,40.78431070889883,200.0,0.7054940700531006,0.07250000000000001,15.0
bar-n100-5,random,19582.045263157896,1397.1842105263156,92.78326189655438,24.366093443457224,200.0,0.7252917766571045,0.1795,19.0
bar-n100-5,greedy,1437.9368421052632,1309.3052631578948,8.947097979196279,36.88548423659939,200.0,0.7951429605484008,0.0815,19.0
bar-n100-6,random,17811.74375,1314.78125,92.55065682991308,160.7618416371326,200.0,0.7116622924804688,0.173,16.0
bar-n100-6,greedy,1193.75,1069.625,10.39084323058606,10.622058416333436,200.0,0.7518669843673706,0.10400000000000001,16.0
ber-n100-1,random,57913.66823529411,11498.257647058825,80.37919658290343,6160.164065766532,200.0,0.6999558687210083,0.16750000000000004,17.0
ber-n100-1,greedy,4299.8,3813.005882352941,11.325714547027037,102.44277480977688,200.0,0.7230748414993287,0.075,17.0
ber-n100-2,random,54536.25529411765,2686.905882352941,95.04081824772344,131.9610359814633,200.0,0.7581546068191528,0.2065,17.0
ber-n100-2,greedy,3068.2352941176478,2570.1352941176474,16.245235939229232,85.71223299980679,200.0,0.7013275146484375,0.1335,17.0
ber-n100-3,random,33343.90000000001,1119.8619047619047,96.55824637403661,102.18902375482268,200.0,0.6727360010147094,0.1645,21.0
ber-n100-3,greedy,984.7619047619048,907.1428571428571,7.879248794797869,9.75900072948534,200.0,0.8272985935211181,0.0675,21.0
ber-n100-4,random,35474.45368421053,801.878947368421,97.69547589694653,103.29496545910007,200.0,0.7468454837799072,0.202,19.0
ber-n100-4,greedy,815.3894736842105,637.0736842105264,21.798217405832755,23.069726898447986,200.0,1.0882530212402344,0.11750000000000001,19.0
ber-n100-5,random,45842.347222222226,1629.5222222222221,96.4301408732778,97.39640016670073,200.0,0.5794865608215332,0.1745,18.0
ber-n100-5,greedy,1552.9333333333334,1335.3333333333333,13.935925943073448,16.570388582582417,200.0,0.6463995456695557,0.0785,18.0
ber-n100-6,random,45253.25466666667,17718.36,60.77927041194205,1234.3425320388178,200.0,0.44480180740356445,0.15,15.0
ber-n100-6,greedy,16482.4,16393.0,0.5421913623679929,15.0,200.0,0.451885724067688,0.031000000000000007,15.0
ber-n100-7,random,46068.73526315789,3519.2526315789473,92.26536982713462,194.14153074810878,200.0,0.49712705612182617,0.16549999999999998,19.0
ber-n100-7,greedy,3548.042105263158,3169.8947368421045,10.637261122628264,71.47900142999596,200.0,0.5480178356170654,0.08249999999999999,19.0
nyc-n100-1,random,13808.03909090909,1575.7454545454545,88.62480343382131,1078.7055318588157,200.0,0.5313358068466186,0.1705,11.0
nyc-n100-1,greedy,1211.2363636363634,1132.0363636363634,6.535701216120103,14.466787268923861,200.0,0.6089235782623291,0.059,11.0
nyc-n100-2,random,13434.40181818182,1029.390909090909,92.2064266707303,48.76084410011143,200.0,0.5665129899978638,0.199,11.0
nyc-n100-2,greedy,1035.0545454545456,899.9272727272726,13.04205228222558,17.779401211458644,200.0,0.6350821256637573,0.0975,11.0
nyc-n100-3,random,18716.54,885.9200000000001,95.24634297649558,55.67377838803469,200.0,0.5540888547897339,0.22200000000000003,10.0
nyc-n100-3,greedy,897.1199999999999,767.4799999999999,14.38222770895751,10.894842816672499,200.0,0.6793426752090455,0.0985,10.0
nyc-n100-4,random,20427.041666666668,954.1166666666666,95.24465559374336,96.94025365026535,200.0,0.595980453491211,0.19,12.0
nyc-n100-4,greedy,826.625,756.25,8.513046291351293,7.0710678118654755,200.0,1.2958184957504273,0.0975,12.0
nyc-n100-5,random,28151.385454545456,1181.1545454545453,95.74223096876536,121.09031565511151,200.0,0.5337391376495362,0.17650000000000002,11.0
nyc-n100-5,greedy,1196.4545454545455,916.3545454545456,23.420782286283462,45.33001942595026,200.0,0.7118123769760132,0.08349999999999999,11.0
poa-n100-1,random,45082.736470588236,3529.982352941176,92.15067573339692,145.48039749520663,200.0,0.4524411916732788,0.1515,17.0
poa-n100-1,greedy,3851.6823529411763,3384.3,12.130042707050341,56.51995666780099,200.0,0.42486207485198973,0.0945,17.0
poa-n100-2,random,44878.458750000005,17090.003749999996,61.84742175607296,1833.1252800208615,200.0,0.43640320301055907,0.158,16.0
poa-n100-2,greedy,15644.4,15545.8,0.6301657714240594,23.24564475337262,200.0,0.4554103374481201,0.024,16.0
poa-n100-3,random,27767.799473684212,2423.926315789474,91.15520766205836,76.24438837713089,200.0,0.4439788579940796,0.181,19.0
poa-n100-3,greedy,2508.968421052631,2341.557894736842,6.677357810192433,53.77908644170284,200.0,0.45418486595153806,0.064,19.0
poa-n100-4,random,54096.22736842106,2799.8736842105263,94.80463136799469,143.54633485152956,200.0,0.46999397277832033,0.1705,19.0
poa-n100-4,greedy,2947.773684210526,2617.7842105263153,11.19128427487445,40.24643237057858,200.0,0.4838695764541626,0.0865,19.0
poa-n100-5,random,31188.907058823526,1129.0941176470587,96.37162256731075,104.29361733067346,200.0,0.49071378707885743,0.193,17.0
poa-n100-5,greedy,1158.2117647058822,996.9882352941174,13.923162113104643,33.72788318003709,200.0,0.465351939201355,0.08399999999999999,17.0
poa-n100-6,random,14596.886666666664,845.1055555555555,94.10797716357825,87.40473279413887,200.0,0.45179247856140137,0.1655,18.0
poa-n100-6,greedy,885.7444444444445,752.1555555555557,15.078426193387884,19.194726642080568,200.0,0.7080009937286377,0.11600000000000002,18.0
poa-n100-7,random,27500.054117647058,1242.9823529411765,95.42261720460588,62.06969545136832,200.0,0.5833868503570556,0.17550000000000002,17.0
poa-n100-7,greedy,1221.570588235294,1120.7764705882353,8.208855810139797,13.064116574361739,200.0,0.6653396368026734,0.0365,17.0
